keys,en,pt_BR
ACT_6_41.5,'In that section of the pamphlet Ermana was brutal in roasting the [i]Yhafian[/i] army.,"'Naquela seção do panfleto, Ermana foi brutal em ofender o exército [i]Yhafaniano[/i]."
ACT_6_41.6,"He would talk about how before executing civilians, you should chop the tip of your penis for good luck,","Ele falava sobre como antes de executar civis, você deveria cortar a ponta do seu pênis para dar sorte,"
ACT_6_41.7,and that to always make sure to grind your beard against the splinter-filled wood where your subject would be tied to.,e de nunca esquecer de esfregar a barba contra a madeira cheia de farpas onde as vítimas seriam amarradas.
ACT_6_41.8,"So that if any splinter stabbed your cheeks, it would be a good sign that the execution will go smoothly,","Para que se alguma farpa furasse suas bochechas, seria um sinal de que a execução seria tranquila,"
ACT_6_41.9,for the woods related to yada...yada.,pois a madeira era bla bla bla...
ACT_6_41.10,"To be honest, I don't remember what joke he made there, but it was his final line,","Para ser honesta, eu não me lembro da piada que ele fizera aqui, mas foi sua última frase,"
ACT_6_41.11,the very final line,a última mesmo
ACT_6_41.12,that was about executing the people themselves that is still stuck in my mind till this day.',que era sobre executar as pessoas em si que ficou na minha cabeça até hoje.'
ACT_6_42.1,'It went like this:,'Era assim:
ACT_6_42.2,"When taking the life of innocents,","Enquanto estiver tomando a vida de inocentes,"
ACT_6_42.3,"make sure to look at the begging, crying, and screams of their mouth,","certifique-se de olhar para a imploração, os choros, e os gritos de sua boca,"
ACT_6_42.4,and never at,e nunca para
ACT_6_42.5,the whisper in their eyes.',o sussurro em seus olhos.'
ACT_6_43.1,"'That way you will only celebrate what you did,","'Dessa forma você só vai celebrar o que fez,"
ACT_6_43.2,and never feel guilty about what you have done.',e nunca sentirá-se culpado pelo que fizera.'
ACT_6_44.1,"'Sounds deep,' I spoke blankly.","'Parece profundo,' eu disse sem expressão."
ACT_6_45.1,"'Well,'","'Bem,'"
ACT_6_45.2,"she suddenly gulped before continuing,","ela repentinamente engoliu antes de continuar,"
ACT_6_45.3,'he followed that with a poop joke.,'ele seguiu essa frase com uma piada sobre cocô.
ACT_6_45.4,He-he.,He-he.
ACT_6_45.5,"Not gonna lie,","Não vou mentir,"
ACT_6_45.6,"if he wasn't the only one speaking out, and if it was just normal fiction in a perfect world, where thousand voices like his wrote, spoke, and composed songs like that, it wouldn't even be received that well.","se ele não fosse o único falando abertamente, e se fosse apenas ficção normal em um mundo perfeito, onde milhares de vozes como a dele escreviam, falavam, e compunham canções como aquela, ela nem teria sido recebida tão bem."
ACT_6_45.7,"Many would probably call his entire comedic pamphlet poorly paced, or the placements of the jokes uneven, but when he is the only one writing stuff like that, somehow finding channels and sources to get his words door-to-door to everyone who long ago thought that they lost their fucking voices.","Muitos provavelmente falariam que todo o seu panfleto de comédia era mal dividido, ou que a posicionamento das piadas era irregular, mas quando ele é o único escrevendo coisas como aquela, de alguma forma encontrando canais e fontes para espalhar sua palavra de porta em porta a todos que há muito tempo acharam que haviam perdido a porra de suas vozes."
ACT_6_45.8,"When that is a thing, even his mediocre writing became something special.","Quando isso acontece, até sua escrita medíocre se torna algo especial."
ACT_6_45.9,"You know, he inspired Gigi to write.","Sabe, ele inspirou Gigi a escrever."
ACT_6_45.10,Wanna know the worst part?,Quer saber a pior parte?
ACT_6_45.11,She was a thousand times better than Ermana in writing.,Ela era mil vezes melhor do que o Ermana.
ACT_6_45.12,"She wrote just menial, everyday, stories set in a modern day [i]Conferri[/i].",Ela só escrevia histórias simples do cotidiano ambientadas em uma [i]Conferri[/i] moderna.
ACT_6_45.13,"Like the stories won't be anything special, just simple stuff like an old woman running into her best friend from high school that she hadn't met in fifty years,","Tipo, as histórias não tinham nada de especial, só coisas simples como uma mulher velha encontrando sua melhor amiga do ensino médio que ela não via há cinquenta anos,"
ACT_6_45.14,"or two boys playing with marbles and suddenly having one of them being stolen by a ferret,","ou dois garotos brincando de bolinha de gude e de repente uma delas é roubada por um furão,"
ACT_6_45.15,and now the two boys run around the town in this comical chase scene...',e agora os dois garotos correm pela cidade nessa cena cômica de perseguição...'
ACT_6_45.16,"A giggle escaped her at this point, whatever she was describing might have been really funny, it almost made me wish to read it myself,","Um riso escapou dela nessa hora, o que quer que ela estivesse descrevendo poderia ser realmente engraçado, eu quase desejava lê-lo,"
ACT_6_45.17,"maybe it would've made me smile too,","talvez me fizesse sorrir também,"
ACT_6_45.18,"but I didn't bother asking if her manuscript was still lying around,","mas eu não perdi tempo perguntando-a se o manuscrito estava em algum lugar,"
ACT_6_45.19,"for I could tell what was coming next,","pois eu sabia o que estava por vir,"
ACT_6_46.1,"'...at one point during the chase, the bigger boy jumps across a small sewer canal, and asks the little boy,","'... E em um momento da perseguição, o garoto maior pula sobre um pequeno canal de esgoto, e pergunta ao garotinho,"
ACT_6_46.2,'Can you jump?','Você consegue pular?'
ACT_6_46.3,Now what he meant was 'Can you jump across the canal?',O que ele queria dizer era 'Você consegue pular sobre o canal?'
ACT_6_46.4,but the little boy misinterprets it as 'Can you jump in the canal?',mas o garotinho entendeu como 'Você consegue pular no canal?'
ACT_6_46.5,"and so the little shit just jumps into the canal, gets his shoes and pants dirty, and then looking above with a smile he says,","e então esse merdinha pula no canal, suja seus sapatos e calça, e então olhando para cima com um sorriso diz,"
ACT_6_46.6,"'Look I DID IT!', he-he. '","'Olha, EU CONSEGUI!', he-he.'"
ACT_6_47.1,"The way she described it, it didn't sound very funny to me, but maybe the way it was written would've changed my mind,","Da maneira como ela descrevia, não parecia-me muito engraçado, mas talvez a maneira com que tivesse sido escrito me faria mudar de ideia,"
ACT_6_47.2,"'It was all simple stuff like that, but with one exception,","'Eram só coisas simples como essa, mas com uma exceção,"
ACT_6_47.3,all of it would be set in [i]Conferri[/i] that was never invaded.,todas elas se passavam em uma [i]Conferri[/i] que nunca fora invadida.
ACT_6_47.4,"Just normal,","Apenas a vida normal,"
ACT_6_47.5,"peaceful,","pacífica,"
ACT_6_47.6,"life of a group of people living in their own freedom and defining it their own way,'","de um grupo de pessoas vivendo em sua própria liberdade e definindo-a como quisessem,'"
ACT_6_47.7,"her giggles transformed into a neutral voice as she continued the entire thing about Gigi with,","seus risos se transformaram em uma voz neutra enquanto ela continuava a história sobre Gigi,"
ACT_6_47.8,"'when they found that manuscript in her wardrobe and read it, they cut her little toe for it and fed it to whatever crow that the master keeps for a pet,'","'Quando encontraram a manuscrito no armário dela e o leram, eles cortaram o dedinho do pé dela e o deram de comer ao corvo que o mestre mantém como bicho de estimação,'"
ACT_6_47.9,"total silence fell as she concluded with,","um silêncio total nos envolveu enquanto ela concluía com,"
ACT_6_47.10,'that was three days before she jumped by the way.',"'Isso foi três dias antes dela pular, por sinal.'"
ACT_6_48.1,"'So,","'Então,"
ACT_6_48.2,"anyway,","enfim,"
ACT_6_48.3,how do you do it?',como você consegue?'
ACT_6_48.4,she finally fell out of the same lost thoughts she was criticizing with her cigarette waving not long ago.,ela finalmente retornou dos mesmos pensamentos perdidos que criticara com seu cigarro em movimento há pouco tempo.
ACT_6_49.1,'The mask thing I so metaphorically bitched about?','A coisa da máscara da qual eu tão metaforicamente estava reclamando sobre?'
ACT_6_49.2,"someone,","alguém,"
ACT_6_49.3,somewhere needed to do something about the heat.,em algum lugar precisava fazer algo sobre o calor.
ACT_6_49.4,"It was rather too hot, and for some reason,","Estava quente demais, e por alguma razão,"
ACT_6_49.5,it felt difficult to breathe in that rising temperature.,estava difícil de respirar naquela temperatura crescente.
ACT_6_50.1,"'Well,","'Bem,"
ACT_6_50.2,"you form a character,","você forma um personagem,"
ACT_6_50.3,and you consistently play that character.,e constantemente interpreta esse personagem.
ACT_6_50.4,"My character being a no nonsense captain who talks in curses,","Meu personagem é um capitão durão que só xinga,"
ACT_6_50.5,"is a womanizer,","é um mulherengo,"
ACT_6_50.6,but gets the job done at the end of the day.,mas termina o serviço no final das contas.
ACT_6_50.7,"Forming shit-sounding words are very simple,","Formar palavras que soavam como merda era muito simples,"
ACT_6_50.8,just make sure to mock everything inhumanly as you could. Total movie shit.',apenas certifique-se de zombar de tudo da forma mais desumana possível. Coisa de filme mesmo.'
ACT_6_50.9,"'Haha, that part was in Hefifi's pamphlet.'","'Haha, essa parte estava no panfleto de Hefifi.'"
ACT_6_51.1,"'So yeah, my character would be tough on his men, but would always reward them for their loyalty with good things.","'Então é, meu personagem seria rígido com seus homens, mas sempre os recompensaria por sua lealdade com coisas boas."
ACT_6_51.2,"At first it was a little empowering,","No início foi um pouco empoderador,"
ACT_6_51.3,"for every time I was on the phone with that 'best friend' I talked about, I would be able to scream and shout at him, make myself feel more important than him.","pois toda vez em que eu estava no telefone com aquele 'melhor amigo' que eu falei antes, eu seria capaz de gritar e berrar com ele, fazer-me sentir mais importante do que ele."
ACT_6_51.4,"But, then I would hear his grunting noises.","Mas, então eu ouviria seus resmungos."
ACT_6_51.5,"You know whenever he is holding the telephone, he grunts like a madman when things don't go his way.","Sabe, sempre que ele está segurando o telefone, ele resmunga como um louco quando as coisas não dão certo pra ele."
ACT_6_51.6,"You may as well, for once, face the general to the edge of him screaming like a madman, but you don't wanna do that with this guy, I tell you.","Você pode, por exemplo, encarar o general até o ápice de seus gritos de maluco, mas você não quer fazer isso com esse cara, vou te falar."
ACT_6_51.7,"At one point, he was talking about going by the book or something when it came to executing the student leaders, and I told him to refer to the general, because I very well knew that if I heard his grunting more, I would go mad.","Uma vez, ele estava falando sobre seguir os protocolos quando o assunto era executar os líderes estundantis, e eu o mandei consultar o general, porque sabia muito bem que se eu ouvisse mais dos seus resmungos, eu ficaria maluco."
ACT_6_51.8,"After the general made him believe whatever the fuck he wanted to make him believe, that man was calm as sea again.","Depois de o general tê-lo feito acreditar na porra que ele queria que acreditasse, aquele homem estava calmo como o mar novamente."
ACT_6_51.9,"For I don't know what metaphor or saying the general used, but he sounded no longer concerned with the execution. Just the way his breath changed, one could not pinpoint when he would lash out, and this is coming from someone who has never seen his full anger.' ","Eu não sei qual metáfora ou ditado o general usara, mas ele não mais parecia preocupado com a execução. Apenas pela maneira como sua respiração mudara, era impossível dizer se ele ia surtar ou não, e isso vem de alguém que nunca viu sua fúria completa.'"
ACT_6_51.10,"Talking about that man was becoming heavier on me by every passing second,","Falar sobre aquele homem estava pesando em mim a cada segundo que passava,"
ACT_6_51.11,"so,","então,"
ACT_6_51.12,"just to calm my anxieites,","apenas para acalmar minha ansiedade,"
ACT_6_51.13,I decided to switch the topic out of nowhere.,eu decidi mudar de assunto do nada.
ACT_6_52.1,"'Say, don't you [i]Conferris[/i] have that god of vengeance or something, why don't you all pray to it and ask him to kill us all at once? Would save a lot more suffering,'","'Então, vocês [i]Conferri[/i] não tem aquele deus da vingança ou algo assim, porque vocês não rezam para ele pedindo para que nos mate de uma só vez? Iria impedir muito sofrimento futuro,'"
ACT_6_52.2,"here was the part that I did not wish to mock, I genuinely wanted some god to just descend down, take my life, and be done with this shit, but with the blunt tone of my voice, I wouldn't be surprised if she found it mocking.","essa era a parte da qual eu não queria zombar, eu genuinamente queria que algum deus descesse à terra, acabasse com a minha vida, e colocasse um fim a essa merda, mas com o tom bruto da minha voz, não ficaria surpreso se ela achou que fosse zombaria."
ACT_6_53.1,"'Well,'","'Bem,'"
ACT_6_53.2,"her eyes were now completely fixated on the fan,","seus olhos agora estavam completamente fixos no ventilador,"
ACT_6_53.3,"'we have many like that who have stories where they take vengeance for the suffering innocent man, but I know the one you are talking about,","'nós temos muitos como esse que possuem histórias de vingança pelo sofrimento de homens inocentes, mas eu sei de qual você está falando,"
ACT_6_53.4,Ketuk,Ketuk
ACT_6_53.5,"or as they pronounced it in the north part of [i]Conferri[/i] before invasion,","ou como pronunciavam na parte norte de [i]Conferri[/i] antes da invasão,"
ACT_6_53.6,Kutek.,Kutek.
ACT_6_53.7,"Both are valid way to pronounce,","Ambas as maneiras estão corretas,"
ACT_6_53.8,my side called him [i]Ketuk[/i] though.',meu lado o chamava de [i]Ketuk[/i].'
ACT_6_54.1,"'Yeah, what about him?'","'Sim, o que tem ele?'"
ACT_6_55.1,"'About him,","'Sobre ele,"
ACT_6_55.2,"is the fact that [i]Ketuk[/i] is not a god who is calculating or sane by any means,","é o fato de que [i]Ketuk[/i] não é um deus calculista ou são de maneira alguma,"
ACT_6_55.3,"it lives and thrives into the insanity of its subjects,","ele vive e se fortalece na insanidade de seus súditos,"
ACT_6_55.4,whether they be the ones praying for him or fearing him.,sejam aqueles que rezam por ele ou o temem.
ACT_6_55.5,"[i]Ketuk[/i] is not just,","[i]Ketuk[/i] não é justo,"
ACT_6_55.6,"for a just god would only kill the perpetrators,","pois um deus justo mataria apenas os culpados,"
ACT_6_55.7,and not the innocent people around him.,e não as pessoas inocentes ao seu redor.
ACT_6_55.8,"[i]Ketuk[/i] just needs a direction,","[i]Ketuk[/i] só precisa de uma direção,"
ACT_6_55.9,"and then it will first,","e então irá primeiro,"
ACT_6_55.10,"mark every innocent or non-innocent in that direction and drain them of their sanity,","marcar todos os inocentes ou não-inocentes naquela direção e drenar-lhes a sanidade,"
ACT_6_55.11,and then it will kill them in the most violent way possible.,e então matará-los da forma mais violenta possível.
ACT_6_55.12,"Bitch only comes out from a 7 year sleep anyway, and nobody knows when he will awaken,","A putinha só acorda de seu sono a cada 7 anos de qualquer maneira, e ninguém sabe quando ele irá acordar,"
ACT_6_55.13,"and when he does,","e quando acorda,"
ACT_6_55.14,whoever is the first to pray to him gets his favor.,a primeira pessoa a rezar para ele recebe seu favor.
ACT_6_55.15,"Though,","Mas,"
ACT_6_55.16,"once he is used,","uma vez usado,"
ACT_6_55.17,"it won't solve any larger problems,","ele não resolverá nenhum problema maior,"
ACT_6_55.18,"for he will take the sanity and lives of just a few,","pois eles tomará a sanidade e a vida de alguns poucos,"
ACT_6_55.19,"call it a day,","dando o trabalho por encerrado,"
ACT_6_55.20,and then disappear as if it accomplished anything.,e então desaparecerá como se tivesse conquistado algo.
ACT_6_55.21,"They pretended as if [i]Ketuk[/i] killing a few people in the direction of people you hate would solve anything,","Eles fingem que [i]Ketuk[/i] matar algumas pessoas na direção das pessoas que odeiam resolveria algo,"
ACT_6_55.22,but all it has ever led to was more misery.,mas tudo o que isso faz é causar mais miséria.
ACT_6_55.23,For conflicts would arise over the deaths committed.,Pois conflitos nascem das mortes cometidas.
ACT_6_55.24,"That shit piece of a god takes a price every time it is used, and they say that price is usually one mind.","Aquela merda de deus cobra um preço sempre que é usado, e dizem que esse preço geralmente é a mente da pessoa."
ACT_6_55.25,"Whenever someone committed suicide, there were rituals held in case that person,","Sempre que alguém cometia suicídio, haviam rituais realizados para o caso de aquela pessoa,"
ACT_6_55.26,"by any means,","por algum motivo,"
ACT_6_55.27,prayed to [i]Ketuk[/i] to kill someone.',ter rezado para [i]Ketuk[/i] matar alguém.'
ACT_6_56.1,'What if a dying person prayed to him?','E se um moribundo rezasse para ele?'
ACT_6_57.1,"'Well,","'Bem,"
ACT_6_57.2,they say [i]Ketuk[/i] would keep their soul and use them as his minions.,dizem que [i]Ketuk[/i] ficaria com a alma da pessoa e a usaria como um lacaio.
ACT_6_57.3,Never letting them reincarnate and keeping them locked in an infinite cycle of madness.,Nunca permitindo que ela reencarne e mantendo-a trancada em um ciclo infinito de loucura.
ACT_6_57.4,The bottom line is:,A moral da história é:
ACT_6_57.5,Ketuk,Ketuk
ACT_6_57.6,"has never solved a problem,","nunca solucionou nenhum problema,"
ACT_6_57.7,only made it worse.,apenas os torna piores.
ACT_6_57.8,Nobody prays to that false god unless they have gone completely insane,Ninguém reza para aquele falso deus a menos que tenha ficado completamente insana
ACT_6_57.9,or...',ou...'
ACT_6_58.1,"'They have lost all faith in the world,","'Tenham perdido toda a fé no mundo,"
ACT_6_58.2,"and just wish someone to suffer the same way that they did,'","e apenas querem que alguém sofra da mesma maneira que sofreram,'"
ACT_6_58.3,I completed her words for her.,eu completei sua frase.
ACT_6_58.4,"'You seem knowledgeable on the topic,'","'Você parece estudado no assunto,'"
ACT_6_58.5,just the irritation of her voice communicated to me that she felt like I wasted her time scouting out the information for this god of theirs.,apenas a irritação de sua voz me informou de que ela sentia que eu estava desperdiçando seu tempo ao buscar informações sobre esse deus deles.
ACT_6_58.6,"'It's not like that, I did not know the finer details, but the final part of it, I could predict.","'Não é isso, eu não conhecia os detalhes, mas eu conseguia assumir a última parte."
ACT_6_58.7,"You know, I have pretended for long that I don't fear the grudges of those that I wronged,","Sabe, eu tenho fingido há tanto tempo que não temo os rancores daqueles que eu prejudiquei,"
ACT_6_58.8,"but the truth is,","mas a verdade é,"
ACT_6_58.9,"every time I take a life, for a night or two I would wonder, if that dying grudge has somehow taken a form or shape,","cada vez que acabava com uma vida, por uma noite ou duas eu me perguntava, se aquele rancor moribundo de alguma forma ganhara forma,"
ACT_6_58.10,"and that shape is just now limping towards me, getting closer...'","e aquela forma estava se arrastando na minha direção, se aproximando...'"
ACT_6_58.11,"I felt my breathing getting heavier, this place was rotten,","senti minha respiração ficando pesada, esse lugar estava podre,"
ACT_6_58.12,'...and closer...',... cada vez mais...'
ACT_6_58.13,"I was finding it hard to breathe,","eu estava com dificuldades para respirar,"
ACT_6_58.14,"for some reason,","por alguma razão,"
ACT_6_58.15,"it felt like my skin was melting,","senti que minha pele estava derretendo,"
ACT_6_58.16,"'...and closer,","... cada vez mais,"
ACT_6_58.17,"before it will get me,","antes de me pegar,"
ACT_6_58.18,and make me suffer the same violence I performed on someone else.',e me fazer sofrer a mesma violência que inflingi em outra pessoa.'
ACT_6_59.1,"'I think it is the fifth time you have bitched about wishing to die,'","'Eu acho que é a quinta vez que você reclama sobre querer morrer,'"
ACT_6_59.2,"her voice snapped me out again,","sua voz me despertara,"
ACT_6_59.3,"'in case you want, I can stab you with an ice-pick.","'caso você queira, posso te furar com um picador de gelo."
ACT_6_59.4,"I am not as soft-hearted or rosy or optimistic like Gigi, who will cry over for anyone or everyone.","Eu não sou molenga ou otimista como a Gigi, que choraria por tudo e todos."
ACT_6_59.5,"I can do it, and maybe when I kill you, they will kill me for killing you.","E consigo, e talvez quando te matar, eles me matem por ter te matado."
ACT_6_59.6,"Then, we both will be free of this madness.","Então, ambos ficaremos livres dessa loucura."
ACT_6_59.7,"Say, wanna try?'","E aí, quer tentar?'"
ACT_6_59.8,"Any veneer of her pretending to like me had shed, she had seen beyond my tough face to know that I was nothing but a weak man who can only cry about himself.","Qualquer semblante de ela fingindo gostar de mim havia se partido, ela vira além do meu rosto rígido para saber que eu não era nada além de um homem fraco que conseguia apenas chorar por causa de si mesmo."
ACT_6_59.9,"Even if I was a paying man, she wouldn't have cared.","Mesmo que eu estivesse pagando, ela não se importaria."
ACT_6_59.10,"She was speaking the truth that she felt inside, either to kill me or by any certain chain of events, to find an excuse to take out all her frustration before she killed herself.","Ela estava falando a verdade que sentia por dentro, ou me matar ou por alguma cadeira de eventos, encontrar uma desculpa para liberar toda a frustração antes de se matar."
ACT_6_59.11,"Maybe if it was a terrible enough day,","Talvez se tivesse sido um dia terrível o bastante,"
ACT_6_59.12,I would have taken her reprimands to my ears and screamed,eu aceitaria suas repreensões e gritaria
ACT_6_59.13,JUST DO IT,FAÇA LOGO
ACT_6_59.14,to her face.,na cara dela.
ACT_6_59.15,"Though that day,","Mas aquele dia,"
ACT_6_59.16,"for some reason,","mas alguma razão,"
ACT_6_59.17,"despite the weather,","apesar do tempo,"
ACT_6_59.18,"despite the edge I was at,","apesar do abismo onde eu me encontrava,"
ACT_6_59.19,"constantly wishing for the fan to fall and take my life,","constantemente desejando para o ventilador cair e acabar com minha vida,"
ACT_6_59.20,"my body was still living in that walking contradiction that I was,","meu corpo ainda vivia naquela contradição ambulante que eu era,"
ACT_6_59.21,"for I could only mutter,","pois eu consegui apenas murmurar,"
ACT_6_59.22,'maybe next day.','Talvez da próxima vez.'
ACT_6_60.1,"Suddenly, her voice turned loving again and she spoke,","Subitamente, sua voz se tornara amorosa novamente e ela disse,"
ACT_6_60.2,"'Oh, well, I will be waiting for it.","'Ah, bem, estarei esperando."
ACT_6_60.3,"Say, can you answer another question that I had?","Então, pode responder outra pergunta que eu tenho?"
ACT_6_60.4,"When you were sleeping after the deed, you kept mumbling one name in your sleep...","Enquanto dormia depois de terminar o serviço, você ficou murmurando um nome..."
ACT_6_60.5,Chio.,Chio.
ACT_6_60.6,"Is Chio someone you know, or just something your mind made up?","Chio é alguém que você conhece, ou é só alguma coisa que sua mente inventou?"
ACT_6_60.7,"Whatever it was, you would smile and then cry every time you mumbled her name in your sleep, so I am curious if you can fill me in on certain curiosities...'","O que quer que fosse, você sorria e então chorava sempre que murmurava o nome dela, então eu estou curiosa se você pode me inteirar de algumas curiosidades...'"
ACT_6_60.8,"she locked her arm around me, knowing that I could not wait to speak all about","ela passou os braços ao meu redor, sabendo que eu mal podia esperar para contar tudo sobre"
ACT_6_60.9,Chio.,Chio.
ACT_6_61.1,'Chio...','Chio...'
ACT_6_61.2,I could only mutter her first name before I felt my throat choking.,eu conseguia apenas murmurar seu primeiro nome antes de sentir a garganta fechando.
ACT_6_62.1,"'You can take water if you wish,'","'Você pode beber água se quiser,'"
ACT_6_62.2,she ran her finger near my cheeks.,ela correu o dedo próximo às minhas bochechas.
ACT_6_62.3,"I held that finger of hers and gently pushed it away from me,","Eu segurei aquele dedo e gentilmente o afastei de mim,"
ACT_6_62.4,"'No thanks, I just need to gather her memories,'","'Não, obrigado, eu só preciso juntar as memórias dela,'"
ACT_6_62.5,"tears started to well-up in me,","lágrimas começaram a se acumular em mim,"
ACT_6_62.6,'it is hard for someone to remember,'É difícil para alguém lembrar
ACT_6_62.7,the most beautiful thing they ever lost in their life.',da coisa mais bonita que já perdeu na vida.'
ACT_6_63.1,"'You know,","'Sabe,"
ACT_6_63.2,"long ago,","há muito tempo,"
ACT_6_63.3,I was in a student union of my own.',eu fazia parte de um sindicato estudantil.'
ACT_6_64.1,'No shit!','Fala sério!'
ACT_6_64.2,She started giggling upon hearing that.,Ela começou a rir ao ouvir isso.
ACT_6_65.1,"'Yeah,","'É,"
ACT_6_65.2,"I was fifteen then,","eu tinha quinze anos,"
ACT_6_65.3,"but I did not join the union out of any form of sympathy for any cause, in fact,","mas eu não me juntei ao sindicato por causa de simpatia à nenhuma causa, na verdade,"
ACT_6_65.4,I had very little sympathy for myself.,eu tinha pouquíssima simpatia comigo mesmo.
ACT_6_65.5,"I was an empty shell with no emotions, by that time it was probably more than half a decade since it happened,","Eu era uma casca vazia sem emoções, àquela altura já devia ter se passado mais de uma década desde o ocorrido,"
ACT_6_65.6,but I was still reeling from my mother's death and living under my father's ever watchful eyes.,mas eu ainda estava ressentido pela morte da minha mãe e por viver sob os olhos sempre observadores do meu pai.
ACT_6_65.7,"Whatever he said I was obliged to do, even if it meant doing something that pained me every time I did it.","O que quer que ele dissesse eu tinha a obrigação de fazer, mesmo que isso significasse fazer algo que me machucasse todas as vezes."
ACT_6_65.8,"I used to be a loner, finding any opportunity to find some solace.","Eu costumava ser um isolado, procurando qualquer oportunidade para buscar solidão."
ACT_6_65.9,"I would skip the regular flag hosting or morning prayers,","Eu costumava faltar ao hasteamento da bandeira ou às orações matinais,"
ACT_6_65.10,and just find a corner to sit and hope to god that something would put an end to me...',e procurava um canto para sentar e rezar para Deus para que alguma coisa desse um fim a mim...’
ACT_6_65.11,"'Well, it seems some things don't change, do they?'","'Bem, parece que algumas coisas não mudam, não é?’"
ACT_6_65.12,"her comment was on point, I had no retaliation for that.","Seu comentário foi preciso, eu não tinha o que responder."
ACT_6_66.1,'...and then,'… E então
ACT_6_66.2,"as the morning assembly was about to die down,","enquanto as atividades matinais estavam prestes a acabar,"
ACT_6_66.3,I would sneak back into the crowd to make it look like I was standing there the entire time.,eu me esgueirava de volta à multidão para fazer parecer com que eu estivesse de pé ali o tempo todo.
ACT_6_66.4,"It was on one of the mornings like that,","Foi em uma dessas manhãs,"
ACT_6_66.5,that someone approached me...',que alguém se aproximou de mim…’
ACT_6_67.1,'Chio?','Chio?’
ACT_6_68.1,"'No,","'Não,"
ACT_6_68.2,it was someone else from the union.,era outra pessoa do sindicato.
ACT_6_68.3,"A boy not long in height, and his voice was very weak and almost girlish,","Um garoto de pouca altura, e sua voz era muito fraca e quase feminina,"
ACT_6_68.4,but he was still active in the way he moved and talked.,mas ele era ativo na maneira com que se movia e falava.
ACT_6_68.5,Could've been an actor in a better world.',Poderia ter sido um ator em um mundo melhor.’
ACT_6_69.1,"'So he approached me,","'Então ele se aproximou de mim,"
ACT_6_69.2,"thinking that I might be a [i]Conferri[/i] and asked me if I too felt it annoying to have to chant the names and prayers of their oppressors every day,","achando que eu poderia ser um [i]Conferri[/i] e me perguntou se eu também achava irritante ter que cantar os nomes e orações de seus opressores todos os dias,"
ACT_6_69.3,while their own identity was eradicated slowly but surely.,enquanto sua própria identidade era erradicada lenta mas progressivamente.
ACT_6_69.4,"I was like,","E eu estava tipo,"
ACT_6_69.5,"whatever,","tanto faz,"
ACT_6_69.6,"and attempted to get away from his annoying ass, but then he just grabbed my shoulder and asked me if I really wanted to live as miserably as that forever,","e tentei me afastar daquela pessoa irritante, mas então ele só agarrou meu ombro e perguntou-me se eu realmente queria viver daquela maneira miserável para sempre,"
ACT_6_69.7,or did I wish to do something about it.',ou se eu queria fazer algo a respeito.’
ACT_6_70.1,'Did that work?','E funcionou?’
ACT_6_71.1,"'Nope,","'Não,"
ACT_6_71.2,I still wanted to be left the fuck alone.,eu ainda queria que ele me deixasse sozinho.
ACT_6_71.3,It was then that she entered...',Foi então que ela entrou…’
ACT_6_71.4,'The heroine of our story.,'A heroína de nossa história.
ACT_6_71.5,Ha.,Ha.
ACT_6_71.6,Ha.',Ha.’
ACT_6_71.7,"She slipped out a new cigarette from her stockings and lit it instantly,","Ela pegou um novo cigarro da meia-calça e o acendeu instantaneamente,"
ACT_6_71.8,'can I be honest?','Posso ser honesta?’
ACT_6_71.9,'Am I stopping you from being honest so far?','Eu estou te impedindo de ser honesta até esse momento?’
ACT_6_71.10,"'Well, the freedom is appreciated,","'Bem, a liberdade é apreciada,"
ACT_6_71.11,"Captain Rikki Takashi,' she gave a mocking salute,","Capitão Rikki Takahashi,’ ela fez uma saudação de zombaria,"
ACT_6_71.12,"'it's just that in my line of work,","'É apenas que no meu ramo,"
ACT_6_71.13,"or slavery to be honest, for I never signed for this fucking shit, was just forced into this line of job.","ou escravidão, para ser honesta, pois eu nunca me candidatei à essa porra, eu fora forçada a esse trabalho."
ACT_6_71.14,"Well,","Bem,"
ACT_6_71.15,"anyway, '","enfim,"
ACT_6_71.16,"she made another smoke ring without putting much effort,","ela soprou outro anel de fumaça sem muito esforço,"
ACT_6_71.17,"'...every time there is a whiny customer,","'… cada vez que eu tenho um cliente reclamão,"
ACT_6_71.18,"they will eventually trace all of it back to either a girl,","eventualmente eles chegam em uma garota,"
ACT_6_71.19,"their parents,","seus pais,"
ACT_6_71.20,"their marriage,","seu casamento,"
ACT_6_71.21,"their job,","seu emprego,"
ACT_6_71.22,or even their departed friends.,ou até mesmo em seus amigos falecidos.
ACT_6_71.23,"Sometimes when you are lucky,","Algumas vezes quando você dá sorte,"
ACT_6_71.24,you will hear some of them whine about a boy instead,você irá ouvi-los reclamando de um garoto em vez disso
ACT_6_71.25,or their maid for some reason.',"ou de suas empregadas, por alguma razão.’"
ACT_6_72.1,"'Statistically speaking though,","'Mas estatisticamente falando,"
ACT_6_72.2,"usually with men like you,","geralmente com homens como você,"
ACT_6_72.3,I will always toss a coin in my head if this guy would bitch about their father or some girl.,eu sempre jogo uma moeda na minha cabeça se esse cara vai reclamar de seu pai ou de alguma garota.
ACT_6_72.4,"In your case,","No seu caso,"
ACT_6_72.5,"hehe,","hehe,"
ACT_6_72.6,"the coin landed upright,'","a moeda caiu de lado,’"
ACT_6_72.7,"Her mouth was giggling,","Sua boca estava rindo,"
