keys,en,pt_BR
ACT_1_76.2,"'Thirty man counter-terrorist troops are on the way. Ground soldiers will only be applicable if this is not resolved in the next 12 hours. But, on the brighter side for you, you have the permission to blow up buildings that are not the school or the great leader's statue. Also, I know you know already, but make sure to protect the statute. They may attempt an attack on that.'","'Trinta tropas anti-terrorismo estão a caminho. Soldados de campo só serão aplicáveis se isso não for resolvido nas próximas 12 horas. Mas, pelo lado positivo para você, você tem permissão de explodir prédios que não são a escola ou a estátua do grande líder. E também, eu sei que você já sabe, mas certifique-se de proteger a estátua. Eles podem tentar atacá-la.'"
ACT_1_76.3,"'I am sorry, what?!' Rikki's voice was not pleased.","'Perdão, o que?!' a voz de Rikki não era agradável."
ACT_1_76.4,"'This has become an international event at this point, before the [i]Conferri[/i] rebellion starts getting any sympathetic recruitment and similar instances of revolt; it needs to be finished immediately.'","'Isso se tornou um evento internacional a essa altura, antes que a rebelião [i]Conferri[/i] comece a receber recrutas simpatizantes e revoltas similares nasçam; ela precisa ser encerrada imediatamente.'"
ACT_1_77.1,"'I got that part,' Rikki was gritting his teeth on the other hand, if I stressed my ears a little bit more, I could've heard the remnants of the latest handful of tobacco he chewed, striking between his teeth, 'But you know very well these include the water supply buildings, steel warehouses, and the FUCKING food market itself.'","'Eu entendi essa parte,' Rikki estava raspando os dentes. e se eu forçasse um pouco os ouvidos, poderia ouvir os restos do último punhado de tabaco que ele mascara batendo entre seus dentes. 'Mas você sabe muito bem que isso inclui prédios de suprimento de água, armazéns de aço, e a PORRA do mercado de comida.'"
ACT_1_77.2,'Rikki...,'Rikki...'
ACT_1_77.3,sir. I should repeat that this is an international incident now.,senhor. Devo repetir que isso é um incidente internacional agora.
ACT_1_77.4,"If we let this carry on for much longer, the great leader would have our heads on the chopping blocks.","Se deixarmos isso se prolongar, o grande líder colocaria nossas cabeças na forca."
ACT_1_77.5,"Even the general fears for his life, and if the general fears for his life, you very well know that we both do not stand a chance.","Até o general teme por sua vida, e se o general teme por sua vida, você sabe muito bem que não temos chance nenhuma."
ACT_1_77.6,We will have to take some losses to gain things.',Precisamos sacrificar algumas coisas para vencer.'
ACT_1_77.7,'Do we need to take prisoners?','Precisamos fazer prisioneiros?'
ACT_1_77.8,"'Maybe the leader if possible, but the rest could be executed.'","'Talvez o líder se possível, mas o resto pode ser executado.'"
ACT_1_78.1,"'Okay,' Though I only spoke to him on the phone, I could imagine Rikki rubbing his temple at this point, either trying to massage his worries away or just wiping of the sweat that was collectively forming on all his skin, 'When are the counter-terrorist force arriving?'","'Ok,' apesar de só falar com ele pelo telefone, eu podia imaginar Rikki esfregando as têmporas a essa altura, ou tentando massagear suas preocupações ou apenas limpando o suor que se coletava em toda a sua pele, 'Quando que as forças contra-terroristas chegarão?'"
ACT_1_78.2,"'We contacted the one in outpost-3 in [i]Ghozikla[/i], they should arrive in 60-70 minutes, maybe faster considering the ordered curfew would have made the streets clearer, so you could actually expect 30-40 minutes at maximum.'","'Nós contatamos a do posto-3 em [i]Ghozikla[/i], eles devem chegar em 60-70 minutos, talvez mais rápido se considerando que o toque de recolher deixou as ruas mais vazias, então pode esperar na verdade 30-40 minutos no máximo.'"
ACT_1_78.3,'Alright...','Certo...'
ACT_1_78.4,"Rikki started taking long heavy breaths, and with a croak in his voice he continued, 'Ronan…'","Rikki começou a respirar fundo, e com um coaxar na voz continuou, 'Ronan...'"
ACT_1_78.5,"'Yes, sir.'","'Sim, senhor.'"
ACT_1_78.6,"'Don't call me sir, I am sorry for earlier.'","'Não me chame de senhor, sinto muito por antes.'"
ACT_1_79.1,The vocal abuse from Rikki was something I was used to.,O abuso vocal de Rikki era algo a qual eu estava acostumado.
ACT_1_79.2,"Apologies, not.","Desculpas, não."
ACT_1_79.3,"It was not his first apology to me, but still, him apologizing felt really strange.","Não era a primeira vez que ele se desculpava comigo, mas ainda assim, ouví-lo se desculpando era muito estranho."
ACT_1_79.4,"'Look,' his voice gathered all the emotions he could, 'After this situation is over, I will request that you get a good holiday. It's still a fresh marriage for you, and you are soon to have a child. You should be there for his birth and not rotting away picking debris from a situation that could've been handled immediately. I mean, you refused every invitation from us going to that [i]Conferri[/i] brothel, so you are a rare species of a loyal husband. I respect you for that man, so when this is all over, take this one from me and spend time with your wife and son. I...hope it is a son. Maybe he would be as bold as his father. If not, then the girl you get would be a good future bride for my Sanshiro.'","'Olha,' sua voz juntara toda a emoção que podia, 'Depois que essa situação tenha acabado, vou solicitar que você tenha umas boas férias. Ainda é um casamento novo para você, e você está prestes a ter um filho. Você deveria estar lá para seu nascimento e não apodrecendo recolhendo detritos de uma situação que poderia ter sido resolvida imediatamente. Quero dizer, você recusou todos os convites meus para ir àquele bordel [i]Conferri[/i], então você é uma espécie rara de marido leal. Eu respeito isso em você, cara, então quando tudo isso acabar, faça isso por mim e passe tempo com sua esposa e filho. Eu... Espero que seja um filho. Talvez ele seja tão corajoso quanto o pai. Se não, então a garota seria uma boa futura noiva para meu Sanshiro.'"
ACT_1_80.1,"I wanted to reply with a thank you, but I was still gathering the fact that Captain Rikki Takahashi himself was apologizing to me.","Eu queria responder com um obrigado, mas ainda estava me recompondo do fato de que o Capitão Rikki Takahashi em pessoa ter se desculpado comigo."
ACT_1_80.2,It was the first time since his son's birth that we had talked like this.,Era a primeira vez desde o nascimento de seu filho em que conversávamos assim.
ACT_1_80.3,'Thank you. I promise that my son will…','Obrigado. Prometo que meu filho será...'
ACT_1_80.4,"'Keep your thanks to yourself. Just promise that in ten years when you get sick of the vegetable of a marriage that you have, I will be the one to show you around the brothel. I-I,' at this point he hesitated, he was suddenly gathering his breath, like he was an actor trying to remember a line in a play or something, and then taking out a giant sigh he spoke, 'I know this girl who goes by this western name Gigi, even wears a blonde wig and pretends to speak English. Well, her English is not good, but the...the....th-the hand stuff, she is a master at,' Rikki was chuckling on the other side, but all I could do was think of Kaede. She might have already reached the top of the shrine, hopefully without collapsing. Well, her friends were there with her, but still...","'Guarde seus agradecimentos para si mesmo. Apenas prometa que em dez anos quando você se cansar daquele vegetal de casamento que você tem, eu serei aquele que te apresentará a um bordel. E-eu,' nesse momento ele hesitou, subitamente respirou fundo, como se fosse um ator tentando se lembrar da fala em uma peça ou algo assim, e então falando com um longo suspiro disse, 'Eu conheço essa garota que usa o nome ocidental Gigi, até usa uma peruca loira e finge falar inglês. Bem, seu inglês não é bom, mas a... A... A-a coisa com a mão, ela é mestre nisso,' Rikki estava rindo do outro lado da linha. mas tudo no que eu conseguia pensar era Kaede. Ela talvez já tenha alcançado o topo do santuário, com sorte sem colapsar. Bem, suas amigas estavam lá com ela, mas mesmo assim..."
ACT_1_81.1,"'Anyway, get a short nap, I will update you on the situation,'","'Enfim, tire um bom cochilo, eu irei te atualizar sobre a situação,'"
ACT_1_81.2,"Without saying any byes or see you laters, Rikki kept down the receiver on his side.","sem nenhum tchau ou te vejo mais tarde, Rikki desligou o telefone."
ACT_1_81.3,"Taking his advice, I kept down one on my end as well, and dialed the junior.","Seguindo seu conselho, também desliguei o telefone, e disquei para meu subordinado."
ACT_1_81.4,"'Sir,' his nigh robotic voice spoke from the other side.","'Senhor,' sua voz quase robótica disse do outro lado."
ACT_1_81.5,"'I am taking a forty minute nap. Tell Seiko to wake me up after that amount of time only, unless there is anything urgent.'","'Vou tirar um cochilo de quarenta minutos. Diga à Seiko para me acordar apenas depois desse tempo, a menos que algo urgente aconteça.'"
ACT_1_81.6,"'Yes, sir,' he sounded tired too, and if it weren't for the fact that I kind of needed him to wake me up and ensure my small nap, I would've told him to take one himself.","'Sim, senhor,' ele também soava cansado, e se não fosse pelo fato de que eu meio que precisar dele para me acordar e garantir minha pequena soneca, eu o teria dito para tirar uma ele mesmo."
ACT_1_81.7,"'Also, tell Haruki and Junichiro to make financial records for the ammunition and any other troop activities. Pretty sure the C4 amounts are not going to look pleasant.'","'Além disso, diga a Haruki e Junichiro para fazer registros financeiros para a munição e qualquer outra atividade de tropa. Tenho quase certeza que a quantidade de C4 não será agradável.'"
ACT_1_81.8,'Sir.','Senhor.'
ACT_1_81.9,"'Well, I am taking my nap now. Wake me up in 40 minutes, and before that only in an emergency. Wish the counter-terrorist group good luck from the entire HQ. Love to [i]Yhafa[/i].'","'Bem, vou tirar meu cochilo agora. Acorde-me em 40 minutos, e antes disso apenas em casos de emergência. Deseje ao grupo anti-terrorista boa sorte de todo o QG. Amor a [i]Yhafa[/i].'"
ACT_1_82.1,"I had drifted off long, and saw her smiling face staring at me.","Eu flutuara para longe, e vira seu rosto sorridente me encarando."
ACT_1_82.2,"She was just a mirage in my mind right now,","Ela era apenas uma miragem em minha mente no momento,"
ACT_1_82.3,but I wanted to reach home soon and meet the real one.,mas eu queria chegar em casa logo e encontrar a verdadeira.
ACT_1_82.4,But most of all...,Mas acima de tudo...
ACT_1_83.1,"I wanted to put my ear next to her belly, and finally hear the signs of my son's life.","Eu queria colocar meu ouvido próximo à sua barriga, e finalmente ouvir os sinais de vida do meu filho."
ACT_1_83.2,I hadn't gone home since she was around three months pregnant.,Eu não estivera em casa desde quando ela estava grávida de três meses.
ACT_1_83.3,"Five months of separation was too much for me, I wanted for it to be over soon.","Cinco meses de separação era muito para mim, eu queria que isso acabasse logo."
ACT_1_83.4,"'My love, be home soon.'","'Meu amor, volte logo para casa.'"
ACT_1_83.5,I wanted to be...,Eu queria estar...
ACT_1_84.1,SIR,SENHOR
ACT_1_84.2,(you will die soon).,(você vai morrer logo).
ACT_1_84.3,SIR...,SENHOR...
ACT_1_85.1,'Ahhhhh...','Ahhhhh...'
ACT_1_85.2,I woke up with a scream.,Eu acordei com um grito.
ACT_1_85.3,'Sir are you alright?' Seiko was standing outside my office's door without a step inside the boundaries. She seemed terrified from my scream.,"'Senhor, você está bem?' Seiko estava de pé do lado de fora da porta do meu escritório sem dar um passo para dentro dos limites. Ela parecia aterrorizada com meus gritos."
ACT_1_85.4,"Huffing and puffing about my breaths, I wiped the sweat that had gathered over my forehead, and said, 'Yeah, yeah. Thanks for waking me. I-Is it forty minutes already?'","Bufando e soprando, eu limpei o suor que se acumulara em minha testa, e disse, 'Sim, sim. Obrigado por me acordar. J-já se passaram quarenta minutos?'"
ACT_1_86.1,"Sir, I first came around the forty minute mark, but before I could wake you up, officer Haruki came to me and told me to let you sleep.","'Senhor, eu primeiro vim aqui perto dos quarenta minutos, mas antes que pudesse acordá-lo, o oficial Haruki apareceu e me disse para deixá-lo dormir."
ACT_1_86.2,"Things surprisingly went in our way, and before we knew it, we won just ten minutes into the counter-terrorist squad arriving.","As coisas surpreendentemente correram a nosso favor, e antes que percebêssemos, ganhamos apenas dez minutos depois do esquadrão contra-terrorista chegar."
ACT_1_87.1,'I am sorry what?' I was still gathering whether I was in a dream or not.,"'Desculpe, como é?' eu ainda estava tentando entender se era um sonho ou não."
ACT_1_87.2,"'The only reason I came to wake you up right now, is because Captain Rikki is calling from the field. He has immediately demanded a word with you,'","'A única razão de eu vir te acordar agora, é porque o Capitão Rikki está te ligando do campo. Ele exigiu falar imediatamente com você,'"
ACT_1_87.3,Seiko nodded her head and walked away from my sight.,Seiko concordou e saiu de vista.
ACT_1_88.1,"Still confused, I dialed the phone again, and this time, it was Rikki who picked it up at the first go.","Ainda confuso, peguei o telefone de novo, e dessa vez, fora Rikki quem atendeu de primeira."
ACT_1_88.2,'H-H-hey! How was the sleep?' Rikki's voice sounded cheerful and yet all I could imagine was that stoic face of his.,'H-h-hey! Como foi o sono?' a voz de Rikki parecia alegre e mesmo assim tudo o que eu conseguia imaginar era sua cara estóica.
ACT_1_89.1,"As I knew him personally, he wasn't a man who believed in god like me, Kaede, or the general did, he pretended to outsiders that he prayed every time he went for his duty, but it was all an act to make it seem like he roamed among the god-fearing men.","Como o conhecia pessoalmente, ele não era um homem que acreditava em deus como eu, Kaede, ou o general, ele fingia à estrangeiros que rezava sempre que saía em serviço, mas tudo uma encenação para fazê-lo se misturar entre os homens tementes a deus."
ACT_1_89.2,"In reality, miracles and curses were something that he never believed in, and probably never will.","Na realidade, milagres e maldições eram algo em que ele nunca acreditara, e provavelmente nunca irá."
ACT_1_89.3,"I remember he once told me why he didn't believe in curses. He said that by this point around hundreds of women, his own step-mother, and his own wife had grudges against him. Not to mention the people he had killed in the line of duty. He told me then, that if there were grudges that can kill you, there were thousand against him.","Eu lembro de uma vez em que ele me dissera não acreditar em maldições. Ele disse que a essa altura centenas de mulheres, sua própria madrasta, e sua própria esposa guardavam rancor dele. Sem mencionar as pessoas que ele matara cumprindo seu dever. Ele me disse na época, que se houvessem rancores que pudessem te matar, haviam milhares contra ele."
ACT_1_89.4,"To that I had asked,","Então eu tive que perguntar,"
ACT_1_89.5,"[i]what if someday a grudge comes along so powerful, that it breaks the barriers that his guardian spirit had built for his protection, and gets to him.[/i]","e se algum dia um rancor tão poderoso se aproximar, que ele quebra as barreiras que seu anjo da guarda construíra para protegê-lo, e o pegasse."
ACT_1_90.1,"To which he had replied with an unusual whispery tone,","Ao que ele respondeu com um tom sussurrado incomum,"
ACT_1_90.2,"'Well, I hope that particular grudge takes the form of a sexy female ghost or something. I would like to have a good last fuck before life is taken away from me. And what about this guardian angel shit. I-I-I hope that guardian angel is a man, because if not, I would be very mad that she hasn't warmed my bed yet.'","'Bem, espero que esse rancor em particular assuma a forma de uma fantasma sexy ou algo assim. Gostaria de dar uma última boa foda antes que minha vida seja tomada de mim. E sobre aquela merda de anjo da guarda. E-e-eu espero que esse anjo seja um homem, porque se não, eu ficaria muito irritado de ela não ter aquecido minha cama ainda.'"
ACT_1_90.3,"Sorry, if my curse made you mad, I myself am someone who doesn't like to curse.","Desculpe se meus xingamentos lhe irritaram, eu pessoalmente sou alguém que não gosta de xingar."
ACT_1_90.4,I was just repeating what Rikki had said.,Eu estava apenas repetindo o que Rikki dissera.
ACT_1_90.5,"He was drunk then you know, so don't be harsh on him.","Ele estava bêbado, sabe, então não pegue pesado com ele."
ACT_1_90.6,"It was clear to me then and now and forever, that he wasn't someone who believed in hexes.","Estava claro pra mim na época, hoje, em para sempre, de que ele não era alguém que acreditava em maldições."
ACT_1_90.7,His only love and fear were women's bodies.,Seu único amor e medo eram corpos femininos.
ACT_1_90.8,"His obsession with those was the least likeable thing about him, but know that there is a possibility that it is just his drunk self talking.","Sua obsessão com eles era a parte mais desagradável nele, mas saiba que existe a possibilidade de ser apenas o eu bêbado dele falando."
ACT_1_90.9,Maybe he doesn't mean it.,Talvez ele não quisesse dizer aquilo.
ACT_1_90.10,I have seen his honorable side.,Eu já vira seu lado honrado.
ACT_1_90.11,He is a good man.,Ele é um bom homem.
ACT_1_90.12,He gets the job done.,Ele faz o trabalho.
ACT_1_90.13,Yes.,Sim.
ACT_1_90.14,Yes.,Sim.
ACT_1_90.15,He is a good man.,Ele é um bom homem.
ACT_1_90.16,A tough man.,Um homem durão.
ACT_1_90.17,The likes of which my country needed.,Do tipo que meu país precisava.
ACT_1_90.18,I am sorry if it felt like I made Rikki out to be a bad person. He is not...trust me!,Desculpe se eu fiz Rikki parecer uma pessoa ruim. Ele não é... Confie em mim!
ACT_1_91.1,"'Y-You want... to hear what's happening right now? I think the...the [i]Conferri[/i] fucks may die soon,'","'V-você quer... Ouvir o que está acontecendo agora? Eu acho que... Que os filhos da puta [i]Conferri[/i] podem morrer logo,'"
ACT_1_91.2,Those sudden words woke me completely from any remaining tiredness I had from my sleep.,Aquelas súbitas palavras me acordaram completamente de qualquer cansaço que restara de meu sono.
ACT_1_91.3,"'What?' I almost got up from my seat, but Rikki only laughed.","'O que?' eu quase levantei da cadeira, mas Rikki apenas riu."
ACT_1_92.1,'I am guessing nobody briefed you on what happened. He. He.','Acho que ninguém te informou do que aconteceu. He. He.'
ACT_1_92.2,"He tapped three times on his table and with a rather overdramatic laughter he spoke,","Ele bateu de leve três vezes em sua mesa e com uma risada meio exagerada disse,"
ACT_1_92.3,"'Well, what happened was that they didn't count on the doctor being shot. The idiot had his head poking out the window, so I ordered the sniper to take a shot. They threw a grenade in retaliation, but thankfully only four soldiers died from it. The rest cleared the area quickly. When the counter-terrorist group arrived, the very first thing they noticed was one of the student union leaders and the girl trying to escape. Apparently, this girl, who also happens to be one of the union leaders, and just 16 I tell you, is pregnant with her classmate's child. The classmate probably died earlier or something, because we interrogated the girl just now, and she said that the father died long ago. The union...COFF...the union leader looked like some ugly pig anyway, and the girl is one of those princess looking types I tell you, so I don't think it is a lie. Can't imagine that piggish bastard putting anything inside her. He-he.'","'Bem, o que aconteceu foi que eles não contaram com o médico levando um tiro. O idiota estava com a cabeça visível pela janela, então eu ordenei que um atirador agisse. Eles jogaram uma granada em retaliação, mas felizmente apenas quatro soldados morreram por causa dela. O resto deixou a área rapidamente. Quando o grupo contra-terrorista chegou, a primeira coisa que perceberam foram os líderes do sindicato estudantil e a garota tentando escapar. Aparentemente, essa garota, que por acaso também é uma das líderes do sindicato, e tem apenas 16 anos, vou te dizer, está grávida de um de seus colegas de turma. O colega provavelmente morreu mais cedo ou algo assim, porque nós interrogamos a garota agora, e ela disse que o pai morrera há muito tempo. O líder... COFF... O líder do sindicato parecia algum tipo de porco feio, e a garota é uma daquelas com tipinho de princesa, vou te dizer, então não acho que seja mentira. Não consigo imaginar aquele porco bastardo colocando nada dentro dela. He-he.'"
ACT_1_92.4,I could hear him putting tobacco in his mouth and chewing.,Eu conseguia ouví-lo colocando tabaco em sua boca e mascando-o.
ACT_1_92.5,That noise of his chewing was always painful to my ears.,Aquele barulho sempre fora doloroso aos meu ouvidos.
ACT_1_93.1,"'So, it was simple.","'Então, foi simples."
ACT_1_93.2,"All the soldier had to do was point a gun at her stomach, and the pig showed where they had their comms set up.","Tudo o que o soldado teve que fazer foi apontar a arma para o estômago dela, e a porca mostrou onde haviam escondido os aparelhos de comunicação."
ACT_1_93.3,"Soon enough, we blew up that building, and everyone around started panicking, not knowing what happened.","Logo, nós explodimos aquele prédio, e todos ao redor entraram em pânico, sem saber o que tinha acontecido."
ACT_1_93.4,"Then it was just blasting one or two buildings, and every mouse in the hole started to climb out in spades,'","Então foi só explodir um ou dois prédios, e cada rato nos buracos começaram a sair aos rodos.'"
ACT_1_93.5,"around this part I heard a slight, subtle, but very noticeable gulp from him, maybe it was just from that chewing habit of his, I never inquired it,","nesse momento eu ouvi um gole sutil, mas muito perceptível vindo dele, talvez fosse apenas aquele hábito de mascar dele, eu nunca perguntei sobre,"
ACT_1_93.6,'Then it was just shooting and taking prisoners.,'Então foi apenas atirar e fazer prisioneiros.
ACT_1_93.7,Many surrendered and many didn't.,Muitos se renderam e muitos não.
ACT_1_93.8,"You know the course of what happened. But seriously, this was a headache just a while ago, but now it wrapped up smoothly. He-He.'","Você sabe o que aconteceu. Mas é sério, isso era uma dor de cabeça há pouco tempo, mas agora tudo se resolveu tranquilamente. He-He.'"
ACT_1_94.1,"'Sir, you said....' I leaned forward on my chair, 'that you wish to broadcast something live to me. What is it?'","'Senhor, você disse...' eu me inclinei para frente na minha cadeira, 'que deseja transmitir algo ao vivo para mim. O que é?'"
ACT_1_95.1,"'Have an appointment with an ear doctor after this one. Choose a civil one instead of an army one, most of those jerk just fuck around. I showed one of them a decayed tooth of mine, and that walnut-brain idiot was talking about uprooting it. It was only the civil one who suggested a bloody root canal. These aren't my baby teeth you know, once they are uprooted, it's done, nothing, nada. If I had gone with the army doctor, I would be wearing dentures now.'","'Marque uma consulta com um médico de ouvido quando terminarmos. Escolha um civil em vez de um do exército, a maioria desses babacas só ficam coçando o saco. Eu mostrei a um deles um dente podre meu, e aquele idiota com cérebro de avelã estava falando sobre extração. Foi apenas um civil que sugeriu a droga de um canal. Esses não são meus dentes de leite, sabe, quando forem extraídos, já era, nada, nadinha. Se eu tivesse continuado com o médico do exército, estaria usando dentaduras agora.'"
ACT_1_95.2,"As chuckle-hearty he was throughout saying that, all I could imagine of him was a serious face and those eyes that always seemed to stare at something that was not there.","Mesmo estando quase rindo enquanto falava isso, tudo o que eu conseguia imaginar era seu rosto sério e aqueles olhos que sempre pareciam encarar algo que não estava lá."
ACT_1_95.3,I will make this story quick.,Eu vou resumir a história.
ACT_1_95.4,"We were bunk-mates in the training academy as well. There, I once woke up in the middle of the night after a terrible dream that I cannot recall, but I heard him mumble the word,","Éramos colegas de beliche na academia de treino também. Lá, uma vez eu acordara no meio da noite após um sonho terrível do qual eu não me lembro, mas eu o ouvira murmurar a palavra,"
ACT_1_95.5,'Chio','Chio'
ACT_1_95.6,again and again in his sleep....Saying that word always brought a genuine smile on his face.,de novo e de novo em seu sono... Dizer aquela palavra sempre trazia um sorriso genuíno a seus lábios.
ACT_1_95.7,"Remembering that I wished I was there with him, physical in person. Just so I could see a new version of his old smile that I last saw in training.","Lembrar-me disso me fez desejar estar lá com ele, pessoalmente. Apenas para que eu poder ver uma nova versão daquele velho sorriso que eu vira pela última vez no treinamento."
ACT_1_96.1,"'Anyway,' He gathered his breath and I heard him gulp down water.","'Enfim,' ele respirou fundo e eu o ouvi engolir água."
ACT_1_96.2,"Then with a calmer tone he said, 'We have that pregnant girl and some other scum-fucks lined outside to be shot.","E então com um tom mais calmo disse, 'Nós estamos com aquela garota e uns outros vermes de merda lá fora para serem executados."
ACT_1_96.3,"We have two leaders on the torture blocks, it will take just a few more minutes and they will eventually blurt up where they got the hand-grenades from, and how they managed to blow up the tank,'","Temos dois líderes nos blocos de tortura, levará apenas mais alguns minutos e eles vão cuspir de onde conseguiram as granadas de mão, e como eles conseguiram explodir o tanque,'"
ACT_1_96.4,"a sigh came from his end,","um suspiro veio do lado dele,"
ACT_1_96.5,'we will be beginning soon.',"'Nós começaremos logo,'"
ACT_1_96.6,"'I would recommend you halt for a while,'","'Recomendo que espere um momento,'"
ACT_1_96.7,"I spoke quickly, 'considering the girl is pregnant... I might need to ask the general about it.'","eu falei rapidamente, 'Considerando que a garota está grávida... Posso ter que pedir a autorização do general sobre isso.'"
ACT_1_96.8,"'Well,' Rikki didn't seem protesting, it felt like he knew what the general's ultimate answer would be, 'but you better talk to him quick, for we will halt for five minutes. And after five minutes, nobody knows if someone's hand slips on a trigg...' his chuckles disappeared for a while and he gulped more water and inhaled small breaths, and then resuming that chuckles of his he continued, 'trigger you know. He-He. Oh, Yukio! Just in time. That scotch looks very fine.'","'Bem', Rikki não parecia protestar, parecia que ele sabia qual seria a resposta final do general seria, 'mas é melhor falar com ele rápido, pois esperaremos por cinco minutos. E depois de cinco minutos, ninguém sabe se a mão de alguém vai escorregar no gatil...' suas risadas desapareceram por um momento enquanto ele bebia mais água e respirava rapidamente, e então continuando aquele riso completou, 'gatilho, sabe. He-He. Ah, Yukio! Bem na hora. Aquele uísque parece muito bom.'"
ACT_1_97.1,"I wanted to make sure this went by the book, and also...","Eu queria me certificar de que tudo corresse de acordo com as regras, e também..."
ACT_1_98.1,....,...
ACT_1_99.1,Something about the word 'pregnant' made me think of her.,Algo sobre a palavra 'grávida' me fez pensar nela.
ACT_1_100.1,"'Yeah, kill the little bitch,'","'É, mata a putinha,'"
ACT_1_100.2,"I heard the general chuckle from the other side as he dripped some of the wine on his glass,","eu ouvira o general rir do outro lado da linha enquanto bebia um pouco do vinho em sua taça,"
ACT_1_100.3,'both the parents are like weeds on a cultivated land. There's no way that two weeds could ever sprout a flower.','ambos os pais são como mato em uma terra cultivada. Não tem como dois matos gerarem uma flor.'
ACT_1_100.4,"I heard him gulp his wine a little more,","Eu o ouvira beber um pouco mais de vinho,"
ACT_1_100.5,"'And by the way, I got the leave request that you forwarded through Captain Rikki. He speaks highly of how you handled the situation. I must agree with him, your quick communication has saved us a lot of time, and spared many people's heads from getting cut...ha-ha, including mine. You have earned your free time officer.'","'E por sinal, recebi o pedido de folga que você encaminhara através do Capitão Rikki. Ele fala muito bem de como você cuidou da situação. Devo concordar com ele, sua comunicação rápida nos salvou muito tempo, e poupou a cabeça de muitas pessoas de serem cortadas... Ha-ha, incluindo a minha. Você conquistou sua folga, oficial.'"
ACT_1_100.6,"'Thank you sir,' I spoke in a low voice, still not sure if it was proper for me to smile again.","'Obrigado, senhor,' eu falei com uma voz baixa, ainda incerto se eu poderia sorrir novamente."
ACT_1_100.7,Something still felt weird.,Algo ainda parecia estranho.
ACT_1_101.1,"'Anyway, forward this last order from me, until your child's birth, that is, we will be needing you back in the field soon. To Captain Rikki, tell him to kill the bitch unless she has anything important to squeak.'","'Enfim, encaminhe essa última ordem de mim, até o nascimento de seu filho, quero dizer, vamos precisar de você de volta ao campo logo. Ao Capitão Rikki, diga-o para matar a puta a menos que ela tenha algo importante para latir.'"
ACT_1_101.2,"'Yes, sir.' I spoke calmly, and the general cut my call.","'Sim, senhor.' Eu disse calmamente, e o general desligou o telefone."
ACT_1_101.3,"All that was left, was to contact Rikki himself.",Tudo o que restara era contactar Rikki.
ACT_1_102.1,"'Don't say anything,'","'Não diga nada,'"
ACT_1_102.2,"Rikki said from the otherside, 'if the general for some reason said no, let me know, otherwise, stay silent and listen.'","Rikki disse do outro lado, 'Se o general por algum motivo disse não, avise-me, caso contrário, fique em silêncio e escute.'"
ACT_1_102.3,"I held the receiver tight, and though there were things I wished to talk with Rikki, mainly if the girl had any vital information to give, but my lips remained sealed till the end.","Eu segurei o telefone com força, e apesar de haver coisas com que gostaria de conversar com Rikki, especialmente se a garota tinha alguma informação vital para dar, meus lábios continuaram selados até o fim."
LAST_DISCLAIMER,"Last Disclaimer: The following scene, while not containing anything sexual or gorey, may still be too disturbing for some players to read. It is advised to take a break if things get tough to read. If you wish to skip the scene in its entirety, just press fast forward until the words 'ACT TWO' appear on the screen.","Último Aviso: A cena a seguir, apesar de não conter nada sexual ou explícito, ainda pode ser muito perturbadora para alguns jogadores. É aconselhado fazer uma pausa se as coisas ficarem muito pesadas para você. Se desejar pular a cena inteiramente, apenas aperte o botão de Acelerar até as palavras 'ATO DOIS' aparecerem na tela."
ACT_1_103.1,I heard distant but clear voices of soldiers cackling and people crying.,Eu ouvira as distantes mas claras vozes de soldados rindo e pessoas chorando.
ACT_1_103.2,"The closest one was that of the girl weeping. I didn't even have to speculate for long if it was the same girl that was at the centre of the discussion, for soon a soldier laughed,","A mais próxima era a da garota chorando. Eu nem precisara especular por muito tempo se era a mesma garota que era o centro das discussões, pois logo um soldado riu,"
ACT_1_103.3,"'Damn, if the father was alive I could've asked her if she gave a good hand. Say miss, do you give a good hand?'","'Nossa, se o pai estivesse vivo eu poderia tê-lo perguntado se ela era boa na mão. Diga mocinha, você é boa na mão?'"
ACT_1_103.4,"Then another said,","E então outro disse,"
ACT_1_103.5,"'She is a [i]Conferri[/i] of course she does. No wonder the princess got the boy...sorry, sorry, I mean THE MAN to put a baby in her. She obviously did a little CQC on him…'","'Ela é [i]Conferri[/i], é claro que é. Não é surpresa que a princesa conseguiu com que o menino... Desculpe, desculpe, quero dizer O HOMEM colocasse um bebê nela. Ela obviamente fez um pouco de combate de curto alcance nele...'"
ACT_1_103.6,'You missed a good moment to say hand-to-hand combat.' Another chuckled as he reloaded his gun.,'Você perdeu uma boa chance de dizer combate desarmado.' Outro riu enquanto recarregava a arma.
ACT_1_103.7,The girl's weeps were getting louder.,O choro da garota estava ficando mais alto.
ACT_1_103.8,"Something in my mind told me to put down the receiver, but my hands and ears didn't obey.","Algo na minha mente me dissera para baixar o telefone, mas minhas mãos e ouvidos não obedeceram."
ACT_1_103.9,"The girl's cries got worse, maybe it was then that probably another student of the union said in anger,","O choro da garota piorou, e talvez tenha sido nesse momento que outro estudante do sindicato disse irritado,"
ACT_1_103.10,'Don't you touch her!','Não toque nela!'
ACT_1_103.11,To which all chuckled.,Ao que todos riram.
