keys,en,pt_BR
ACT_3_138.6,HE.,HE.
ACT_3_138.7,HE.,HE.
ACT_3_138.8,"Well, then say your goodbyes.","Bem, então diga adeus."
ACT_3_138.9,For I...,Pois eu…
ACT_3_138.10,ackh....,Ackh…
ACT_3_138.11,eck....,Eck…
ACT_3_138.12,ackh.....,Ackh…
ACT_3_138.13,uaa....,Uaa…
ACT_3_138.14,eac....,Eac…
ACT_3_138.15,ha...,Ha…
ACT_3_138.16,eck....,Eck…
ACT_3_138.17,acke...,Acke…
ACT_3_138.18,a....,A…
ACT_3_138.19,a..,A…
ACT_3_138.20,ea....,Ea…
ACT_3_138.21,uaa....,Uaa…
ACT_3_138.22,ack....,Ack…
ACT_3_138.23,I FUCKING DON'T.',EU NÃO AMO.’
ACT_3_139.1,"'Please stay with me as I fall asleep,","'Por favor, fique comigo até eu adormecer,"
ACT_3_139.2,just so I could know that I would wake up next to you tomorrow.',apenas para que eu saiba que irei acordar ao seu lado amanhã.’
ACT_3_140.1,"'Please,","'Por favor,"
ACT_3_140.2,"if you...ackhk....ackke.a.c..a..hka.c...kua....COFF...COFF....ack....h-h-h-have any sanity left in you,","se você… Ackhk....ackke.a.c..a..hka.c...kua....COFF...COFF....ack… T-t-t-em um pouco de sanidade restante em você,"
ACT_3_140.3,please...please....ackh....leave me alone!,por favor… Por favor… Ackh… Deixe-me sozinha!
ACT_3_140.4,I wish to die dreaming of her.,Eu quero morrer sonhando com ela.
ACT_3_140.5,"C'mon, you deluded fuck!","Vamos lá, seu iludido do caralho!"
ACT_3_140.6,"I am not even that subtle. Even though it hurts, I am shouting my lungs out!","Eu nem sou tão sutil. Mesmo que isso doa, eu estou gritando a plenos pulmões!"
ACT_3_140.7,Can you hear at least one,Você pode ouvir pelo menos uma
ACT_3_140.8,fucking,porra
ACT_3_140.9,WORD,DE PALAVRA
ACT_3_140.10,of what I just said!',do que eu acabei de dizer?!’
ACT_3_141.1,'My destiny must be written in gold for me to have met you...','Meu destino deve estar escrito com ouro para eu ter conhecido você…’
ACT_3_142.1,'Ha. Ha.,'Ha. Ha.
ACT_3_142.2,Coff. Coff.,Coff. Coff.
ACT_3_142.3,"Whoever wrote my destiny, wrote it in pig's blood.","Quem quer que tenha escrito meu destino, o fez com sangue de porco."
ACT_3_142.4,Ha. Ha.,Ha. Ha.
ACT_3_142.5,I can't even die my own way.',Eu nem consigo morrer da maneira que quero.’
ACT_3_143.1,"I did as she wished me to; I lay her gently on the bed and pressed her palm, until she fell asleep.","Eu fiz o que ela me pediu; A deitei gentilmente na cama e segurei sua mão, até ela dormir."
ACT_3_143.2,I then laid near her on the bed and stroked her belly.,Eu então deitei ao seu lado na cama e acariciei sua barriga.
ACT_3_143.3,We both fell asleep soon.,Nós dois adormecemos logo.
ACT_3_144.1,"In the middle of the night, Kaede started turning left and right.","No meio da noite, Kaede começou a virar de um lado para o outro."
ACT_3_144.2,I woke up and asked her what seemed to be the problem.,Eu acordei e perguntei a ela qual era o problema.
ACT_3_144.3,She smiled and replied...,Ela sorriu e respondeu…
ACT_3_145.1,'Ack...eckh....acke....ac.a.ha....ua....a..f.a.c.a...ack....acke....eckh....','Ack...eckh....acke....ac.a.ha....ua....a..f.a.c.a...ack....acke....eckh....'
ACT_3_146.1,"'Nothing, I am just trying to find the perfect position for our son.","'Nada, apenas tentando encontrar a posição perfeita para nosso filho."
ACT_3_146.2,"You can sleep, I will find a position eventually.'","Você pode dormir, eu irei encontrar uma posição eventualmente.’"
ACT_3_147.1,"And hearing that, my eyes drowned again, and","E ouvindo isso, meus olhos se fecharam novamente, e"
ACT_3_147.2,I fell into a quiet sleep.,eu mergulhei um sono silencioso.
